SourceFile,VideoName,ExpectedSpeaker,Emotion,TotalFramesVideo,SpeakerFramesFound,FramesExtracted,UnknownCount,ErrorUTACount,Status
res_dia278_utt0_20260803_042544_full.txt,dia278_utt0,Rachel,neutral,27,27,27,0,27,Processed
res_dia278_utt1_20260803_042601_full.txt,dia278_utt1,Phoebe,joy,50,50,50,0,0,Processed
res_dia278_utt2_20260803_042615_full.txt,dia278_utt2,Phoebe,joy,46,46,46,0,0,Processed
res_dia278_utt3_20260803_042639_full.txt,dia278_utt3,Phoebe,neutral,112,0,0,3,0,Speaker Not Found
res_dia278_utt4_20260803_042653_full.txt,dia278_utt4,Phoebe,sadness,56,56,56,0,0,Processed
res_dia278_utt5_20260803_042706_full.txt,dia278_utt5,Phoebe,joy,42,42,42,0,0,Processed
res_dia278_utt6_20260803_042747_full.txt,dia278_utt6,Joey,neutral,131,69,69,66,67,Processed
res_dia278_utt7_20260803_042800_full.txt,dia278_utt7,Joey,joy,45,45,45,0,0,Processed
res_dia278_utt8_20260803_042813_full.txt,dia278_utt8,Phoebe,joy,42,42,42,0,0,Processed
res_dia279_utt0_20260803_042852_full.txt,dia279_utt0,Joey,surprise,59,48,48,78,59,Processed
res_dia279_utt10_20260803_042938_full.txt,dia279_utt10,Ross,neutral,63,63,63,0,0,Processed
res_dia279_utt11_20260803_043003_full.txt,dia279_utt11,Chandler,joy,133,133,133,0,0,Processed
res_dia279_utt12_20260803_043020_full.txt,dia279_utt12,Ross,neutral,63,63,63,0,0,Processed
res_dia279_utt13_20260803_043033_full.txt,dia279_utt13,Chandler,anger,22,22,22,0,0,Processed
res_dia279_utt14_20260803_222233_full.txt,dia279_utt14,Ross,neutral,49,0,0,0,0,Speaker Not Found
res_dia279_utt15_20260803_222301_full.txt,dia279_utt15,Chandler,fear,48,48,48,0,10,Processed
res_dia279_utt1_20260803_042923_full.txt,dia279_utt1,Rachel,sadness,104,57,57,18,28,Processed
res_dia279_utt2_20260803_043058_full.txt,dia279_utt2,Joey,anger,43,33,33,17,34,Processed
res_dia279_utt3_20260803_043118_full.txt,dia279_utt3,Monica,fear,60,0,0,2,53,Speaker Not Found
res_dia279_utt4_20260803_043142_full.txt,dia279_utt4,Rachel,anger,94,94,94,0,90,Processed
res_dia279_utt5_20260803_043213_full.txt,dia279_utt5,Joey,neutral,80,0,0,26,9,Speaker Not Found
res_dia279_utt6_20260803_043241_full.txt,dia279_utt6,Monica,surprise,60,15,15,46,60,Processed
res_dia279_utt7_20260803_043331_full.txt,dia279_utt7,Chandler,neutral,184,179,179,31,130,Processed
res_dia279_utt8_20260803_043345_full.txt,dia279_utt8,Ross,neutral,40,40,40,0,0,Processed
res_dia279_utt9_20260803_043409_full.txt,dia279_utt9,Chandler,joy,42,24,24,11,55,Processed
res_dia27_utt0_20260801_070053_full.txt,dia27_utt0,Monica,sadness,149,0,0,123,178,Speaker Not Found
res_dia27_utt1_20260801_070205_full.txt,dia27_utt1,Chandler,joy,150,145,145,0,44,Processed
res_dia280_utt0_20260803_222338_full.txt,dia280_utt0,Rachel,neutral,35,8,8,27,35,Processed
res_dia280_utt1_20260803_222411_full.txt,dia280_utt1,Phoebe,anger,70,68,68,2,2,Processed
res_dia280_utt2_20260803_222434_full.txt,dia280_utt2,Joey,neutral,43,43,43,0,43,Processed
res_dia281_utt0_20260803_222507_full.txt,dia281_utt0,Joey,joy,22,18,18,46,39,Processed
res_dia281_utt10_20260803_222610_full.txt,dia281_utt10,Joey,surprise,56,56,56,1,135,Processed
res_dia281_utt1_20260803_222535_full.txt,dia281_utt1,Phoebe,joy,18,8,8,32,49,Processed
res_dia281_utt2_20260803_222810_full.txt,dia281_utt2,Joey,neutral,130,80,80,175,357,Processed
res_dia281_utt3_20260803_222830_full.txt,dia281_utt3,Phoebe,neutral,36,36,36,0,36,Processed
res_dia281_utt4_20260803_222932_full.txt,dia281_utt4,Joey,surprise,143,129,129,14,391,Processed
res_dia281_utt5_20260803_222958_full.txt,dia281_utt5,Phoebe,neutral,42,42,42,2,40,Processed
res_dia281_utt6_20260803_223045_full.txt,dia281_utt6,Joey,disgust,121,121,121,1,277,Processed
res_dia281_utt7_20260803_223118_full.txt,dia281_utt7,Phoebe,neutral,82,82,82,0,82,Processed
res_dia281_utt8_20260803_223137_full.txt,dia281_utt8,Joey,disgust,25,25,25,0,59,Processed
res_dia281_utt9_20260803_223153_full.txt,dia281_utt9,Phoebe,neutral,36,35,35,1,36,Processed
res_dia282_utt0_20260803_223245_full.txt,dia282_utt0,Phoebe,joy,132,5,5,40,260,Processed
res_dia282_utt1_20260803_223306_full.txt,dia282_utt1,Joey,neutral,44,5,5,7,51,Processed
res_dia282_utt2_20260803_223504_full.txt,dia282_utt2,Phoebe,joy,178,119,119,248,182,Processed
res_dia283_utt0_20260803_223539_full.txt,dia283_utt0,Joey,disgust,102,102,102,5,141,Processed
res_dia283_utt1_20260803_223638_full.txt,dia283_utt1,Phoebe,neutral,123,122,122,1,257,Processed
res_dia283_utt2_20260803_223712_full.txt,dia283_utt2,Joey,disgust,93,93,93,2,105,Processed
res_dia283_utt3_20260803_223814_full.txt,dia283_utt3,Phoebe,neutral,184,184,184,0,222,Processed
res_dia283_utt4_20260803_223840_full.txt,dia283_utt4,Phoebe,neutral,79,79,79,0,89,Processed
res_dia283_utt5_20260803_223852_full.txt,dia283_utt5,Joey,neutral,14,14,14,0,1,Processed
res_dia283_utt6_20260803_223914_full.txt,dia283_utt6,Phoebe,disgust,84,84,84,1,69,Processed
res_dia284_utt0_20260803_223942_full.txt,dia284_utt0,Phoebe,neutral,137,0,0,0,0,Speaker Not Found
res_dia284_utt1_20260803_223952_full.txt,dia284_utt1,Rachel,neutral,14,14,14,0,0,Processed
res_dia284_utt2_20260803_224010_full.txt,dia284_utt2,Phoebe,neutral,66,0,0,0,0,Speaker Not Found
res_dia285_utt0_20260803_224032_full.txt,dia285_utt0,Joey,neutral,65,46,46,19,65,Processed
res_dia285_utt10_20260803_224121_full.txt,dia285_utt10,Rachel,neutral,38,0,0,41,40,Speaker Not Found
res_dia285_utt11_20260803_224148_full.txt,dia285_utt11,Joey,neutral,56,0,0,42,53,Speaker Not Found
res_dia285_utt13_20260803_224221_full.txt,dia285_utt13,Rachel,neutral,49,17,17,32,98,Processed
res_dia285_utt14_20260803_224243_full.txt,dia285_utt14,Rachel,neutral,30,23,23,7,60,Processed
res_dia285_utt15_20260803_224304_full.txt,dia285_utt15,Rachel,neutral,22,0,0,13,43,Speaker Not Found
res_dia285_utt16_20260803_224325_full.txt,dia285_utt16,Joey,neutral,59,59,59,2,58,Processed
res_dia285_utt1_20260803_224054_full.txt,dia285_utt1,Rachel,joy,94,94,94,0,0,Processed
res_dia285_utt2_20260803_224350_full.txt,dia285_utt2,Joey,neutral,78,78,78,0,78,Processed
res_dia285_utt3_20260803_224420_full.txt,dia285_utt3,Rachel,joy,26,0,0,37,26,Speaker Not Found
res_dia285_utt4_20260803_224518_full.txt,dia285_utt4,Nurse,neutral,102,0,0,111,83,Speaker Not Trained
res_dia285_utt5_20260803_224613_full.txt,dia285_utt5,Rachel,neutral,177,0,0,65,138,Speaker Not Found
res_dia285_utt6_20260803_224655_full.txt,dia285_utt6,Nurse,neutral,125,0,0,33,90,Speaker Not Trained
res_dia285_utt7_20260803_224711_full.txt,dia285_utt7,Joey,anger,49,41,41,8,0,Processed
res_dia285_utt8_20260803_224750_full.txt,dia285_utt8,Rachel,neutral,93,0,0,41,99,Speaker Not Found
res_dia285_utt9_20260803_224807_full.txt,dia285_utt9,Joey,surprise,52,52,52,0,0,Processed
res_dia286_utt0_20260803_224828_full.txt,dia286_utt0,Chandler,neutral,52,49,49,3,45,Processed
res_dia286_utt1_20260803_224851_full.txt,dia286_utt1,Rachel,neutral,74,74,74,0,54,Processed
res_dia286_utt2_20260803_224910_full.txt,dia286_utt2,Phoebe,neutral,36,36,36,7,0,Processed
res_dia286_utt3_20260803_225011_full.txt,dia286_utt3,Chandler,neutral,200,156,156,84,24,Processed
res_dia287_utt0_20260803_225028_full.txt,dia287_utt0,Joey,neutral,56,58,58,0,2,Processed
res_dia287_utt10_20260803_225108_full.txt,dia287_utt10,Joey,neutral,31,18,18,11,2,Processed
res_dia287_utt11_20260803_225245_full.txt,dia287_utt11,Ross,neutral,87,87,87,193,121,Processed
res_dia287_utt12_20260803_225329_full.txt,dia287_utt12,Chandler,joy,131,8,8,11,99,Processed
res_dia287_utt1_20260803_225049_full.txt,dia287_utt1,Chandler,sadness,54,54,54,2,3,Processed
res_dia287_utt2_20260803_225348_full.txt,dia287_utt2,Joey,anger,47,47,47,0,88,Processed
res_dia287_utt3_20260803_225442_full.txt,dia287_utt3,Joey,neutral,190,190,190,1,373,Processed
res_dia287_utt4_20260803_225533_full.txt,dia287_utt4,Chandler,anger,104,104,104,95,91,Processed
res_dia287_utt5_20260803_225613_full.txt,dia287_utt5,Joey,neutral,53,50,50,38,107,Processed
res_dia287_utt6_20260803_225651_full.txt,dia287_utt6,Joey,neutral,73,8,8,65,17,Processed
res_dia287_utt7_20260803_225700_full.txt,dia287_utt7,Joey,joy,5,5,5,0,18,Processed
res_dia287_utt8_20260803_225712_full.txt,dia287_utt8,Joey,neutral,25,25,25,0,0,Processed
res_dia287_utt9_20260803_225733_full.txt,dia287_utt9,Joey,neutral,59,0,0,21,0,Speaker Not Found
res_dia288_utt0_20260803_225830_full.txt,dia288_utt0,Joey,joy,64,64,64,88,105,Processed
res_dia288_utt10_20260803_225940_full.txt,dia288_utt10,Rachel,neutral,26,26,26,0,49,Processed
res_dia288_utt11_20260803_230000_full.txt,dia288_utt11,Ross,surprise,21,3,3,2,36,Processed
res_dia288_utt12_20260803_230037_full.txt,dia288_utt12,Ross,surprise,33,33,33,41,57,Processed
res_dia288_utt13_20260803_230229_full.txt,dia288_utt13,Ross,neutral,150,150,150,59,394,Processed
res_dia288_utt14_20260803_230249_full.txt,dia288_utt14,Rachel,surprise,28,28,28,0,60,Processed
res_dia288_utt15_20260803_230352_full.txt,dia288_utt15,Ross,joy,105,0,0,11,250,Speaker Not Found
res_dia288_utt16_20260803_230429_full.txt,dia288_utt16,Rachel,neutral,61,61,61,4,144,Processed
res_dia288_utt17_20260803_230531_full.txt,dia288_utt17,Ross,neutral,79,79,79,44,225,Processed
res_dia288_utt18_20260803_230643_full.txt,dia288_utt18,Ross,neutral,126,58,58,53,290,Processed
res_dia288_utt19_20260803_230719_full.txt,dia288_utt19,Ross,neutral,71,71,71,85,44,Processed
res_dia288_utt1_20260803_225918_full.txt,dia288_utt1,Gunther,neutral,24,0,0,87,21,Speaker Not Trained
res_dia288_utt20_20260803_230818_full.txt,dia288_utt20,Joey,joy,29,29,29,34,4,Processed
res_dia288_utt2_20260803_230755_full.txt,dia288_utt2,Joey,surprise,50,50,50,15,119,Processed
res_dia288_utt3_20260803_231001_full.txt,dia288_utt3,Gunther,surprise,66,0,0,186,210,Speaker Not Trained
res_dia288_utt4_20260803_231120_full.txt,dia288_utt4,Joey,neutral,46,41,41,119,91,Processed
res_dia288_utt5_20260803_231240_full.txt,dia288_utt5,Gunther,neutral,59,0,0,126,163,Speaker Not Trained
res_dia288_utt6_20260803_231359_full.txt,dia288_utt6,Joey,anger,44,17,17,113,134,Processed
res_dia288_utt7_20260803_231454_full.txt,dia288_utt7,Ross,joy,79,17,17,74,73,Processed
res_dia288_utt8_20260803_231521_full.txt,dia288_utt8,Rachel,joy,41,41,41,22,57,Processed
res_dia288_utt9_20260803_231621_full.txt,dia288_utt9,Ross,neutral,54,54,54,112,61,Processed
res_dia289_utt1_20260803_231722_full.txt,dia289_utt1,Phoebe,fear,145,145,145,60,172,Processed
res_dia289_utt2_20260803_231942_full.txt,dia289_utt2,Earl,neutral,272,0,0,287,279,Speaker Not Trained
res_dia289_utt3_20260803_232034_full.txt,dia289_utt3,Phoebe,sadness,72,44,44,98,56,Processed
res_dia289_utt4_20260803_232143_full.txt,dia289_utt4,Earl,sadness,125,0,0,125,150,Speaker Not Trained
res_dia289_utt5_20260803_232200_full.txt,dia289_utt5,Phoebe,neutral,38,38,38,0,38,Processed
res_dia28_utt0_20260801_070328_full.txt,dia28_utt0,Ross,anger,53,47,47,4,170,Processed
res_dia28_utt1_20260801_070402_full.txt,dia28_utt1,Ross,anger,11,7,7,4,49,Processed
res_dia28_utt2_20260801_070421_full.txt,dia28_utt2,Ross,anger,2,2,2,0,8,Processed
res_dia28_utt3_20260801_070542_full.txt,dia28_utt3,Ross,joy,48,0,0,54,90,Speaker Not Found
res_dia28_utt4_20260801_070807_full.txt,dia28_utt4,Emily,fear,114,0,0,16,416,Speaker Not Trained
res_dia28_utt5_20260801_070928_full.txt,dia28_utt5,Ross,joy,62,62,62,0,225,Processed
res_dia28_utt6_20260801_071207_full.txt,dia28_utt6,Emily,fear,167,0,0,60,288,Speaker Not Trained
res_dia28_utt7_20260801_071338_full.txt,dia28_utt7,Ross,sadness,55,15,15,16,206,Processed
res_dia290_utt0_20260803_232216_full.txt,dia290_utt0,Earl,sadness,51,0,0,10,2,Speaker Not Trained
res_dia291_utt0_20260803_232317_full.txt,dia291_utt0,Phoebe,sadness,129,17,17,73,164,Processed
res_dia291_utt1_20260803_232348_full.txt,dia291_utt1,Earl,sadness,83,0,0,8,92,Speaker Not Trained
res_dia292_utt0_20260803_232417_full.txt,dia292_utt0,Earl,neutral,83,0,0,0,80,Speaker Not Trained
res_dia292_utt1_20260803_232657_full.txt,dia292_utt1,Earl,sadness,181,0,0,414,123,Speaker Not Trained
res_dia292_utt2_20260803_232723_full.txt,dia292_utt2,Earl,neutral,38,0,0,38,50,Speaker Not Trained
res_dia292_utt3_20260803_232841_full.txt,dia292_utt3,Earl,neutral,43,0,0,184,68,Speaker Not Trained
res_dia292_utt4_20260803_232958_full.txt,dia292_utt4,Earl,sadness,51,0,0,196,65,Speaker Not Trained
res_dia292_utt5_20260803_233015_full.txt,dia292_utt5,Earl,neutral,31,0,0,31,13,Speaker Not Trained
res_dia293_utt0_20260803_233110_full.txt,dia293_utt0,Joey,surprise,193,124,124,75,2,Processed
res_dia293_utt10_20260803_233150_full.txt,dia293_utt10,Monica,sadness,62,62,62,0,56,Processed
res_dia293_utt11_20260803_233204_full.txt,dia293_utt11,Chandler,neutral,27,27,27,0,27,Processed
res_dia293_utt12_20260803_233219_full.txt,dia293_utt12,Phoebe,joy,24,0,0,0,24,Speaker Not Found
res_dia293_utt1_20260803_233130_full.txt,dia293_utt1,Joey,surprise,84,84,84,0,0,Processed
res_dia293_utt2_20260803_233240_full.txt,dia293_utt2,Joey,fear,48,48,48,0,45,Processed
res_dia293_utt3_20260803_233318_full.txt,dia293_utt3,Monica,neutral,107,79,79,48,56,Processed
res_dia293_utt4_20260803_233432_full.txt,dia293_utt4,Joey,fear,233,233,233,112,101,Processed
res_dia293_utt5_20260803_233650_full.txt,dia293_utt5,Monica,neutral,176,177,177,246,87,Processed
res_dia293_utt6_20260803_233709_full.txt,dia293_utt6,Joey,neutral,44,44,44,0,44,Processed
res_dia293_utt7_20260803_233736_full.txt,dia293_utt7,Joey,neutral,109,109,109,0,17,Processed
res_dia293_utt8_20260803_233757_full.txt,dia293_utt8,Joey,joy,80,80,80,0,0,Processed
res_dia293_utt9_20260803_233820_full.txt,dia293_utt9,Chandler,neutral,62,62,62,0,62,Processed
res_dia294_utt0_20260803_233841_full.txt,dia294_utt0,Paul,joy,25,0,0,33,0,Speaker Not Trained
res_dia294_utt1_20260803_233852_full.txt,dia294_utt1,Rachel,neutral,14,11,11,3,0,Processed
res_dia295_utt0_20260803_233920_full.txt,dia295_utt0,Joey,surprise,28,28,28,0,84,Processed
res_dia295_utt10_20260803_234024_full.txt,dia295_utt10,Phoebe,anger,65,65,65,0,87,Processed
res_dia295_utt11_20260803_234130_full.txt,dia295_utt11,Joey,anger,86,86,86,3,262,Processed
res_dia295_utt12_20260803_234153_full.txt,dia295_utt12,Phoebe,surprise,30,0,0,1,82,Speaker Not Found
res_dia295_utt13_20260803_234228_full.txt,dia295_utt13,Joey,anger,63,45,45,1,112,Processed
res_dia295_utt14_20260803_234246_full.txt,dia295_utt14,Phoebe,joy,32,32,32,0,32,Processed
res_dia295_utt15_20260803_234256_full.txt,dia295_utt15,Phoebe,neutral,5,5,5,0,5,Processed
res_dia295_utt16_20260803_234326_full.txt,dia295_utt16,Phoebe,anger,89,84,84,22,72,Processed
res_dia295_utt17_20260803_234340_full.txt,dia295_utt17,Joey,anger,17,17,17,5,24,Processed
res_dia295_utt18_20260803_234353_full.txt,dia295_utt18,Phoebe,anger,9,0,0,2,18,Speaker Not Found
res_dia295_utt19_20260803_234407_full.txt,dia295_utt19,Joey,anger,13,13,13,1,26,Processed
res_dia295_utt1_20260803_233955_full.txt,dia295_utt1,Phoebe,neutral,70,70,70,0,121,Processed
res_dia295_utt20_20260803_234507_full.txt,dia295_utt20,Phoebe,anger,29,0,0,30,38,Speaker Not Found
res_dia295_utt21_20260803_234614_full.txt,dia295_utt21,Joey,anger,90,0,0,175,6,Speaker Not Found
res_dia295_utt2_20260803_234447_full.txt,dia295_utt2,Joey,surprise,45,45,45,0,142,Processed
res_dia295_utt3_20260803_234826_full.txt,dia295_utt3,Joey,surprise,180,180,180,0,582,Processed
res_dia295_utt4_20260803_234848_full.txt,dia295_utt4,Phoebe,sadness,45,45,45,0,47,Processed
res_dia295_utt5_20260803_234930_full.txt,dia295_utt5,Joey,anger,37,37,37,37,111,Processed
res_dia295_utt6_20260803_235021_full.txt,dia295_utt6,Joey,anger,55,55,55,16,151,Processed
res_dia295_utt7_20260803_235053_full.txt,dia295_utt7,Joey,anger,32,32,32,1,102,Processed
res_dia295_utt8_20260803_235136_full.txt,dia295_utt8,Joey,anger,46,46,46,0,169,Processed
res_dia295_utt9_20260803_235214_full.txt,dia295_utt9,Joey,anger,46,46,46,0,149,Processed
res_dia296_utt0_20260803_235240_full.txt,dia296_utt0,Ross,neutral,83,83,83,0,51,Processed
res_dia296_utt10_20260803_235318_full.txt,dia296_utt10,Carol,neutral,44,0,0,16,0,Speaker Not Trained
res_dia296_utt11_20260803_235347_full.txt,dia296_utt11,Ross,joy,126,126,126,0,37,Processed
res_dia296_utt12_20260803_235406_full.txt,dia296_utt12,Carol,neutral,35,0,0,10,13,Speaker Not Trained
res_dia296_utt13_20260803_235436_full.txt,dia296_utt13,Ross,neutral,29,0,0,45,0,Speaker Not Found
res_dia296_utt14_20260803_235519_full.txt,dia296_utt14,Carol,surprise,87,0,0,87,78,Speaker Not Trained
res_dia296_utt15_20260803_235529_full.txt,dia296_utt15,Rachel,surprise,12,12,12,0,0,Processed
res_dia296_utt16_20260803_235601_full.txt,dia296_utt16,Barry,neutral,47,0,0,62,8,Speaker Not Trained
res_dia296_utt17_20260803_235620_full.txt,dia296_utt17,Rachel,surprise,23,0,0,26,22,Speaker Not Found
res_dia296_utt18_20260803_235716_full.txt,dia296_utt18,Barry,neutral,59,0,0,123,7,Speaker Not Trained
res_dia296_utt19_20260803_235743_full.txt,dia296_utt19,Robbie,surprise,28,0,0,47,5,Speaker Not Trained
res_dia296_utt1_20260803_235300_full.txt,dia296_utt1,Susan,neutral,37,0,0,37,0,Speaker Not Trained
res_dia296_utt20_20260803_235831_full.txt,dia296_utt20,Barry,neutral,41,0,0,51,30,Speaker Not Trained
res_dia296_utt2_20260803_235804_full.txt,dia296_utt2,Carol,neutral,46,0,0,46,0,Speaker Not Trained
res_dia296_utt3_20260803_235845_full.txt,dia296_utt3,Ross,surprise,27,27,27,2,0,Processed
res_dia296_utt4_20260803_235856_full.txt,dia296_utt4,Susan,neutral,2,0,0,4,0,Speaker Not Trained
res_dia296_utt5_20260803_235939_full.txt,dia296_utt5,Ross,anger,174,170,170,10,136,Processed
res_dia296_utt6_20260803_235955_full.txt,dia296_utt6,Carol,neutral,21,0,0,18,0,Speaker Not Trained
res_dia296_utt7_20260804_000011_full.txt,dia296_utt7,Ross,neutral,34,34,34,0,6,Processed
res_dia296_utt8_20260804_000033_full.txt,dia296_utt8,Susan,neutral,61,0,0,5,12,Speaker Not Trained
res_dia296_utt9_20260804_000120_full.txt,dia296_utt9,Ross,neutral,186,0,0,5,9,Speaker Not Found
res_dia297_utt0_20260804_000146_full.txt,dia297_utt0,Monica,neutral,92,76,76,7,9,Processed
res_dia297_utt1_20260804_000220_full.txt,dia297_utt1,Monica,joy,144,144,144,0,0,Processed
res_dia297_utt2_20260804_000240_full.txt,dia297_utt2,Phoebe,anger,53,0,0,0,4,Speaker Not Found
res_dia297_utt3_20260804_000252_full.txt,dia297_utt3,Monica,neutral,12,2,2,10,4,Processed
res_dia297_utt4_20260804_000304_full.txt,dia297_utt4,Phoebe,joy,29,0,0,0,0,Speaker Not Found
res_dia297_utt5_20260804_000318_full.txt,dia297_utt5,Monica,neutral,41,41,41,0,0,Processed
res_dia297_utt6_20260804_000335_full.txt,dia297_utt6,Phoebe,joy,54,0,0,4,0,Speaker Not Found
res_dia297_utt7_20260804_000345_full.txt,dia297_utt7,Monica,neutral,14,14,14,0,0,Processed
res_dia297_utt8_20260804_000407_full.txt,dia297_utt8,Phoebe,joy,33,0,0,21,0,Speaker Not Found
res_dia297_utt9_20260804_000421_full.txt,dia297_utt9,Monica,neutral,28,28,28,0,0,Processed
res_dia298_utt0_20260804_000434_full.txt,dia298_utt0,Monica,anger,14,0,0,15,2,Speaker Not Found
res_dia298_utt1_20260804_000458_full.txt,dia298_utt1,Ross,anger,56,0,0,53,0,Speaker Not Found
res_dia298_utt2_20260804_000521_full.txt,dia298_utt2,Ross,joy,73,73,73,17,0,Processed
res_dia298_utt3_20260804_000559_full.txt,dia298_utt3,Monica,neutral,92,92,92,56,0,Processed
res_dia298_utt4_20260804_000627_full.txt,dia298_utt4,Ross,sadness,69,34,34,16,0,Processed
res_dia298_utt5_20260804_000657_full.txt,dia298_utt5,Ross,anger,39,0,0,10,29,Speaker Not Found
res_dia298_utt6_20260804_000711_full.txt,dia298_utt6,Monica,anger,3,0,0,1,2,Speaker Not Found
res_dia299_utt0_20260804_000755_full.txt,dia299_utt0,Joey,neutral,43,0,0,62,1,Speaker Not Found
res_dia299_utt1_20260804_000816_full.txt,dia299_utt1,Chandler,neutral,12,0,0,24,0,Speaker Not Found
res_dia299_utt2_20260804_000857_full.txt,dia299_utt2,Joey,neutral,36,0,0,63,0,Speaker Not Found
res_dia299_utt3_20260804_000919_full.txt,dia299_utt3,Chandler,neutral,63,63,63,1,0,Processed
res_dia29_utt0_20260801_071607_full.txt,dia29_utt0,Monica,surprise,188,184,184,130,445,Processed
res_dia29_utt10_20260801_071925_full.txt,dia29_utt10,Monica,anger,159,107,107,0,252,Processed
res_dia29_utt11_20260801_072212_full.txt,dia29_utt11,Monica,anger,231,186,186,7,420,Processed
res_dia29_utt12_20260801_072325_full.txt,dia29_utt12,Chandler,surprise,53,46,46,0,214,Processed
res_dia29_utt13_20260801_072902_full.txt,dia29_utt13,Ross,neutral,196,112,112,400,264,Processed
res_dia29_utt1_20260801_071731_full.txt,dia29_utt1,Chandler,joy,110,81,81,1,285,Processed
res_dia29_utt2_20260801_073041_full.txt,dia29_utt2,Monica,neutral,71,71,71,2,211,Processed
res_dia29_utt3_20260801_073141_full.txt,dia29_utt3,Chandler,joy,38,38,38,0,152,Processed
res_dia29_utt4_20260801_073241_full.txt,dia29_utt4,Monica,surprise,67,59,59,0,92,Processed
res_dia29_utt6_20260801_073333_full.txt,dia29_utt6,Monica,anger,57,57,57,5,52,Processed
res_dia29_utt7_20260801_073440_full.txt,dia29_utt7,Monica,anger,66,65,65,5,82,Processed
res_dia29_utt8_20260801_073544_full.txt,dia29_utt8,Monica,anger,64,55,55,0,375,Processed
res_dia29_utt9_20260801_073649_full.txt,dia29_utt9,Chandler,neutral,51,51,51,0,246,Processed
res_dia2_utt0_20260801_001335_full.txt,dia2_utt0,Chandler,neutral,26,1,1,15,76,Processed
res_dia2_utt10_20260801_001504_full.txt,dia2_utt10,Chandler,joy,19,13,13,29,17,Processed
res_dia2_utt11_20260801_001537_full.txt,dia2_utt11,Monica,neutral,28,28,28,27,54,Processed
res_dia2_utt12_20260801_001613_full.txt,dia2_utt12,Chandler,joy,29,25,25,37,75,Processed
res_dia2_utt1_20260801_001425_full.txt,dia2_utt1,Monica,neutral,35,35,35,75,1,Processed
res_dia2_utt2_20260801_001646_full.txt,dia2_utt2,Chandler,joy,43,43,43,51,44,Processed
res_dia2_utt3_20260801_001715_full.txt,dia2_utt3,Monica,sadness,41,38,38,38,41,Processed
res_dia2_utt4_20260801_001753_full.txt,dia2_utt4,Chandler,surprise,24,24,24,32,65,Processed
res_dia2_utt5_20260801_001819_full.txt,dia2_utt5,Monica,neutral,53,55,55,3,65,Processed
res_dia2_utt6_20260801_002007_full.txt,dia2_utt6,Chandler,disgust,115,133,133,149,154,Processed
res_dia2_utt7_20260801_002117_full.txt,dia2_utt7,Monica,sadness,64,28,28,83,95,Processed
res_dia2_utt8_20260801_002147_full.txt,dia2_utt8,Chandler,neutral,16,16,16,32,13,Processed
res_dia2_utt9_20260801_002242_full.txt,dia2_utt9,Monica,neutral,47,45,45,86,56,Processed
res_dia300_utt0_20260804_000948_full.txt,dia300_utt0,Joey,joy,69,66,66,0,3,Processed
res_dia300_utt10_20260804_001115_full.txt,dia300_utt10,Joey,anger,131,0,0,133,0,Speaker Not Found
res_dia300_utt11_20260804_001139_full.txt,dia300_utt11,Lydia,neutral,32,0,0,33,0,Speaker Not Trained
res_dia300_utt12_20260804_001209_full.txt,dia300_utt12,Joey,fear,42,42,42,42,0,Processed
res_dia300_utt14_20260804_001224_full.txt,dia300_utt14,Joey,neutral,8,0,0,8,0,Speaker Not Found
res_dia300_utt15_20260804_001310_full.txt,dia300_utt15,Lydia,neutral,60,0,0,56,45,Speaker Not Trained
res_dia300_utt1_20260804_001006_full.txt,dia300_utt1,Lydia,neutral,18,0,0,1,27,Speaker Not Trained
res_dia300_utt2_20260804_001319_full.txt,dia300_utt2,Joey,neutral,12,0,0,0,24,Speaker Not Found
res_dia300_utt3_20260804_001345_full.txt,dia300_utt3,Lydia,anger,50,0,0,50,0,Speaker Not Trained
res_dia300_utt4_20260804_001400_full.txt,dia300_utt4,Joey,surprise,26,26,26,0,26,Processed
res_dia300_utt5_20260804_001459_full.txt,dia300_utt5,Lydia,disgust,136,0,0,50,306,Speaker Not Trained
res_dia300_utt6_20260804_001512_full.txt,dia300_utt6,Joey,neutral,36,36,36,0,0,Processed
res_dia300_utt7_20260804_001526_full.txt,dia300_utt7,Lydia,neutral,18,0,0,18,18,Speaker Not Trained
res_dia300_utt8_20260804_001612_full.txt,dia300_utt8,Joey,disgust,204,202,202,39,2,Processed
res_dia300_utt9_20260804_001654_full.txt,dia300_utt9,Lydia,anger,91,0,0,89,0,Speaker Not Trained
res_dia301_utt0_20260804_001833_full.txt,dia301_utt0,Barry,fear,167,0,0,193,141,Speaker Not Trained
res_dia301_utt10_20260804_002110_full.txt,dia301_utt10,Rachel,neutral,244,0,0,267,17,Speaker Not Found
res_dia301_utt11_20260804_002202_full.txt,dia301_utt11,Mindy,joy,93,0,0,93,15,Speaker Not Trained
res_dia301_utt12_20260804_002256_full.txt,dia301_utt12,Rachel,disgust,179,179,179,8,103,Processed
res_dia301_utt13_20260804_002438_full.txt,dia301_utt13,Mindy,neutral,191,0,0,153,93,Speaker Not Trained
res_dia301_utt14_20260804_002459_full.txt,dia301_utt14,Rachel,surprise,36,36,36,0,36,Processed
res_dia301_utt15_20260804_002536_full.txt,dia301_utt15,Mindy,fear,144,0,0,12,0,Speaker Not Trained
res_dia301_utt16_20260804_002607_full.txt,dia301_utt16,Rachel,sadness,74,65,65,9,74,Processed
